Temperature,Humidity,SoilMoisture,Crop,Irrigation_Needed
25.7,63.5,48,Soybean,No
24.8,62,46.5,Soybean,No
24.7,62.3,51.7,Soybean,No
26.6,70.9,49.8,Soybean,No
25.8,63.4,45.5,Soybean,No
25.1,59.3,44.9,Soybean,No
24.9,62.7,46.8,Soybean,No
25.6,65.3,56.1,Soybean,No
24.2,58.3,57.4,Soybean,No
26.4,73.1,50.7,Soybean,No
23.2,69.3,50.5,Soybean,No
24.3,72.2,48.9,Soybean,No
26,67,46.9,Soybean,No
23.1,54.5,54.6,Soybean,No
22.4,72.7,56.2,Soybean,No
25.1,60.7,47,Soybean,No
22.2,61.1,49.7,Soybean,No
22.8,65.8,48.5,Soybean,No
26.3,71.9,48.6,Soybean,No
24.7,70.3,54,Soybean,No
27.1,69.5,45.6,Soybean,No
23,63.4,51.6,Soybean,No
24.8,63.4,52.4,Soybean,No
25.7,66.7,49.5,Soybean,No
23,64.3,53,Soybean,No
26.7,69.4,50.5,Soybean,No
25.9,69.2,54.1,Soybean,No
22.3,68,44.9,Soybean,No
24.9,52.4,48.8,Soybean,No
25.6,65.6,49.8,Soybean,No
24,64.5,41.1,Soybean,No
22.5,65.8,46.4,Soybean,No
25.5,61.2,47.3,Soybean,No
28.7,58.4,53.2,Soybean,No
24.4,67.3,47.6,Soybean,No
27.6,63.2,47.3,Soybean,No
23.7,67.9,52.7,Soybean,No
25.4,61.6,44.6,Soybean,No
26.3,72.1,43.1,Soybean,No
25,70,48.8,Soybean,No
24.5,66.5,45.2,Soybean,No
26.2,63.9,45.3,Soybean,No
28.2,69.3,51.9,Soybean,No
25.5,67,52.9,Soybean,No
24.1,66.2,52.6,Soybean,No
24.7,70.2,53.7,Soybean,No
29.2,72.1,54.1,Soybean,No
25.2,58.7,42.9,Soybean,No
24,59.7,51.5,Soybean,No
23.1,61.1,48.2,Soybean,No
22,57.5,47.5,Soybean,No
25.6,64.7,51.9,Soybean,No
26.1,68,44.2,Soybean,No
24.3,64.9,44.2,Soybean,No
25,62.3,52.1,Soybean,No
23,70.6,51.6,Soybean,No
25.2,65.7,50.5,Soybean,No
25.8,66.7,47.1,Soybean,No
24.1,70.8,52.5,Soybean,No
27.8,64.4,52.3,Soybean,No
23.6,75.3,50.3,Soybean,No
25.5,62.8,46.1,Soybean,No
26.4,75,48.6,Soybean,No
24.9,60.1,52.8,Soybean,No
24.7,67.6,54.4,Soybean,No
22.6,61.8,48.9,Soybean,No
27.3,70.6,49.2,Soybean,No
24.7,62.6,49.5,Soybean,No
25.9,66.5,50.9,Soybean,No
26.1,61.7,48.1,Soybean,No
24,69.7,40.4,Soybean,No
24.7,61.7,54,Soybean,No
27.2,73.4,56,Soybean,No
23.1,60,48,Soybean,No
28.5,58.3,46.4,Soybean,No
23.8,69.8,49.5,Soybean,No
23,62,49.4,Soybean,No
25.2,65,53.3,Soybean,No
28.7,63.4,50.2,Soybean,No
21.8,58.4,47.4,Soybean,No
24.8,64.6,45.6,Soybean,No
25.8,71.3,52.9,Soybean,No
25.1,70,52,Soybean,No
25.6,66.2,53.5,Soybean,No
23.8,70.6,46.8,Soybean,No
24,59.7,56.1,Soybean,No
24.8,63.4,44.2,Soybean,No
23.1,67,52.4,Soybean,No
24.9,64.3,43.6,Soybean,No
24.4,63.8,47.4,Soybean,No
24.2,59,55.2,Soybean,No
25.5,54.6,52.8,Soybean,No
22,69.1,48.2,Soybean,No
24.6,66.2,48.3,Soybean,No
28.9,69.5,50.3,Soybean,No
23.2,62.8,51.7,Soybean,No
27.1,61.4,54.2,Soybean,No
25.1,65,48.5,Soybean,No
24,69.3,44.6,Soybean,No
22.8,63.8,50.5,Soybean,No
25.2,69,48.5,Soybean,No
27.4,60,45.7,Soybean,No
24.4,64.2,51,Soybean,No
24.9,64.6,49.3,Soybean,No
26.7,71.1,51,Soybean,No
25.6,66,47,Soybean,No
22.4,73.7,51.6,Soybean,No
25.2,58.3,45.6,Soybean,No
27.5,65.6,47.2,Soybean,No
24.9,65.9,49.2,Soybean,No
20.4,68.1,55.8,Soybean,No
25.6,60.9,52.6,Soybean,No
24.7,73.4,53.6,Soybean,No
22,65.1,54.7,Soybean,No
22.2,59.6,62,Soybean,No
26.6,64.9,50.1,Soybean,No
23.8,63.4,54.7,Soybean,No
23.5,78.9,53.4,Soybean,No
24.9,70.2,53.3,Soybean,No
23.9,65.2,55.9,Soybean,No
25.2,64.4,48.6,Soybean,No
24.7,69.8,48.3,Soybean,No
23,70,51.1,Soybean,No
24.1,50.4,49.4,Soybean,No
25.7,68.2,51.1,Soybean,No
25.1,65.1,55.2,Soybean,No
24.9,58.4,48.4,Soybean,No
28.2,69.4,49,Soybean,No
26.2,76.2,50.6,Soybean,No
26.4,67.8,49.2,Soybean,No
24.7,70.5,43.6,Soybean,No
25.4,74,48.1,Soybean,No
24.3,60.8,52.3,Soybean,No
26.3,55.7,54.8,Soybean,No
24.8,68.3,46.2,Soybean,No
25.4,63.8,46.1,Soybean,No
25.3,58.1,50.1,Soybean,No
25,64.6,43.1,Soybean,No
29.9,68.6,48.5,Soybean,No
23.9,64.3,44.2,Soybean,No
23.9,61.1,54.6,Soybean,No
26.2,63.9,47.4,Soybean,No
24,64.9,55.5,Soybean,No
24.5,55.4,53.7,Soybean,No
23.2,64.3,47.8,Soybean,No
25.8,58.3,46.4,Soybean,No
25.8,68.3,49.4,Soybean,No
24.5,57.2,49.7,Soybean,No
26.2,70.1,51.2,Soybean,No
21.9,63,47.4,Soybean,No
23.8,62.3,52.5,Soybean,No
24.7,66.5,50.9,Soybean,No
23,60.7,48.9,Soybean,No
22.1,66.4,47.6,Soybean,No
24.5,61.3,49.4,Soybean,No
26.2,62.2,47.3,Soybean,No
27.1,67,50.2,Soybean,No
24.1,59.3,50.3,Soybean,No
26.2,58.7,50.9,Soybean,No
26.1,66.2,55.9,Soybean,No
27,64.9,49.6,Soybean,No
24.4,65.8,53.3,Soybean,No
22,66.6,50.8,Soybean,No
25.1,65.3,49.2,Soybean,No
23.3,68,49.6,Soybean,No
23.8,65.5,49.8,Soybean,No
24.5,55,50.9,Soybean,No
24.4,56.3,46.8,Soybean,No
25.2,74.6,45.1,Soybean,No
26.2,65,52.2,Soybean,No
24.4,69.8,53,Soybean,No
25.7,63.3,52.5,Soybean,No
25,64.7,50.5,Soybean,No
26.6,62.7,52.6,Soybean,No
24.7,77.3,52.4,Soybean,No
24.9,66.3,52.6,Soybean,No
24.4,62.3,47.1,Soybean,No
24.7,56.7,46.3,Soybean,No
23.7,74.9,48.7,Soybean,No
23.5,64.2,49.9,Soybean,No
26.3,68.7,49.2,Soybean,No
23.2,69.3,43.7,Soybean,No
24.5,62.7,55.7,Soybean,No
26.7,68.4,49.1,Soybean,No
24.4,62,50.6,Soybean,No
26.4,60,54.1,Soybean,No
24,70.8,42.2,Soybean,No
23.2,64.2,48.3,Soybean,No
22.3,67.6,48.7,Soybean,No
27.2,67.1,48.9,Soybean,No
23.1,68.2,49.4,Soybean,No
26.2,57.2,54.8,Soybean,No
23.3,62.1,52.2,Soybean,No
27.2,63.4,53.2,Soybean,No
28.7,60.8,50.2,Soybean,No
22.2,67.1,45.3,Soybean,No
23.2,70.9,43.1,Soybean,No
26.3,71.7,44.9,Soybean,No
25.9,63.3,51.2,Soybean,No
26.3,66.5,50.1,Soybean,No
24,67.2,49.3,Soybean,No
28.3,68.1,48.8,Soybean,No
25.2,60.6,56.7,Soybean,No
23,74.1,47.3,Soybean,No
24.6,69.6,53.1,Soybean,No
23,69.8,50,Soybean,No
27.7,71,49.8,Soybean,No
23.9,67.7,53.9,Soybean,No
25.8,59.9,54.9,Soybean,No
24.2,64.3,49.2,Soybean,No
24,56.7,52.7,Soybean,No
21.8,67.1,51.2,Soybean,No
26,64.2,50,Soybean,No
27.2,64.8,50.7,Soybean,No
23.5,71,47.7,Soybean,No
22.4,62.7,49,Soybean,No
26.3,63.7,48.1,Soybean,No
22.3,65.1,53,Soybean,No
27,55.8,49.7,Soybean,No
23.5,63.7,45.7,Soybean,No
23.2,52.6,47.6,Soybean,No
25.4,62.1,39.3,Soybean,Yes
23.3,69.3,48.4,Soybean,No
23.8,67.2,50.1,Soybean,No
25.6,62,49.5,Soybean,No
21,65.2,56.6,Soybean,No
27.7,59.6,51.9,Soybean,No
25.1,65,51.8,Soybean,No
22.8,79.7,44.5,Soybean,No
23.3,74.2,48.8,Soybean,No
26.7,65.3,48.4,Soybean,No
26,65.8,47.4,Soybean,No
27.3,60.1,47.3,Soybean,No
23.9,61,44,Soybean,No
25.5,66.8,45.7,Soybean,No
25.7,62.4,52.9,Soybean,No
26.2,69.5,49.5,Soybean,No
26.9,72.8,48.3,Soybean,No
27.5,57.6,39.3,Groundnut,Yes
30.4,44.9,38.7,Groundnut,Yes
27.5,43.4,33.9,Groundnut,Yes
28.9,42.4,42.3,Groundnut,No
25.4,46.9,45.5,Groundnut,No
26,46.9,37.9,Groundnut,Yes
28.4,49.8,39.6,Groundnut,Yes
32.2,40.4,41.4,Groundnut,No
31.1,43.4,45.7,Groundnut,No
29,55.2,40.7,Groundnut,No
27.9,46.1,40.7,Groundnut,No
31,44.1,40.6,Groundnut,No
29.5,40.3,35.2,Groundnut,Yes
21.8,47.5,35.2,Groundnut,Yes
24.9,50.2,37.3,Groundnut,Yes
28.3,49.4,43.4,Groundnut,No
23,43.7,38.9,Groundnut,Yes
25.3,46.8,38.2,Groundnut,Yes
25.8,53.4,38.2,Groundnut,Yes
26.9,50.4,39.5,Groundnut,Yes
26.8,41.1,45.7,Groundnut,No
26.8,32.3,39.5,Groundnut,Yes
29.6,46.5,37.4,Groundnut,Yes
26.8,49,40.1,Groundnut,No
26.5,39.6,45.9,Groundnut,No
24.1,45,38.3,Groundnut,Yes
30.1,43.7,36.1,Groundnut,Yes
25.8,45.5,38.3,Groundnut,Yes
24.8,42.3,40.4,Groundnut,No
28,51.5,42.3,Groundnut,No
25.6,45.7,43.4,Groundnut,No
26.2,40.6,36.5,Groundnut,Yes
28.1,49.6,36.8,Groundnut,Yes
26.7,38.7,38.9,Groundnut,Yes
33.3,51.4,42.3,Groundnut,No
27.3,50,35.8,Groundnut,Yes
29,51.9,38,Groundnut,Yes
22.6,44.2,38,Groundnut,Yes
25.3,42.5,43.1,Groundnut,No
24.8,45.4,41.8,Groundnut,No
25.1,44.6,43,Groundnut,No
28.5,41.7,44.5,Groundnut,No
30.1,42.2,39,Groundnut,Yes
28.4,43.2,36,Groundnut,Yes
26.9,39.1,36.1,Groundnut,Yes
25.9,48.4,33.9,Groundnut,Yes
30.3,44.7,38.5,Groundnut,Yes
32.7,43.5,38.7,Groundnut,Yes
27.8,39.4,42.6,Groundnut,No
29.8,39.2,40.1,Groundnut,No
28.4,54.7,38.4,Groundnut,Yes
29.4,41.9,39.6,Groundnut,Yes
24.6,48.1,36.5,Groundnut,Yes
26.3,45.8,43.4,Groundnut,No
28.5,31.1,37.4,Groundnut,Yes
30.5,54,36.2,Groundnut,Yes
25.5,48.4,42.7,Groundnut,No
22.4,41.2,41.9,Groundnut,No
26.3,44.9,34.3,Groundnut,Yes
30,39.3,42.9,Groundnut,No
23.5,54.1,37.5,Groundnut,Yes
24.6,40.5,38.8,Groundnut,Yes
27.9,42.4,40.6,Groundnut,No
27.2,41.4,42,Groundnut,No
29,45.4,41.5,Groundnut,No
24.4,51.9,39.8,Groundnut,Yes
26.7,53.9,38.6,Groundnut,Yes
30.5,43,41.4,Groundnut,No
24.5,46.9,39.6,Groundnut,Yes
31.2,45.4,46,Groundnut,No
24.8,40.1,42,Groundnut,No
29.6,57.1,36.9,Groundnut,Yes
26.6,51.8,38.4,Groundnut,Yes
24.6,45.9,40.2,Groundnut,No
26.3,52.9,44.3,Groundnut,No
28.9,51.1,44.7,Groundnut,No
27.5,45.4,38.7,Groundnut,Yes
30.3,46.6,36.9,Groundnut,Yes
31.1,52.6,36.5,Groundnut,Yes
24.5,40.3,40.8,Groundnut,No
24.4,53.4,47.7,Groundnut,No
24.2,43.9,41.8,Groundnut,No
25.3,52.6,34.7,Groundnut,Yes
30.3,45,37.6,Groundnut,Yes
28.9,46.7,37.9,Groundnut,Yes
26.1,44.8,37.3,Groundnut,Yes
27.5,42.3,38.7,Groundnut,Yes
31,43.6,41.2,Groundnut,No
32.3,51.9,42.3,Groundnut,No
28.1,33.4,43.6,Groundnut,No
20.9,38.8,41.7,Groundnut,No
28.2,41.4,33.5,Groundnut,Yes
29.8,39.6,36.5,Groundnut,Yes
28.1,52.5,39.5,Groundnut,Yes
29.3,51.3,40.5,Groundnut,No
28.4,48,42.9,Groundnut,No
24.4,41.8,40.1,Groundnut,No
25.3,51.7,40.2,Groundnut,No
26.7,37.1,40.8,Groundnut,No
30.2,55.7,39.1,Groundnut,Yes
25.6,41.6,40.3,Groundnut,No
28.6,43.7,43.8,Groundnut,No
28.3,42.9,39.7,Groundnut,Yes
31.5,39.6,39.9,Groundnut,Yes
27.4,54.6,39.9,Groundnut,Yes
23.1,48.9,44.3,Groundnut,No
29.1,51.1,36.3,Groundnut,Yes
32.8,38.9,45.9,Groundnut,No
29.3,45.9,36.1,Groundnut,Yes
25.5,47.6,37.8,Groundnut,Yes
24.8,46.4,42.5,Groundnut,No
25.1,39.2,43.4,Groundnut,No
32.5,50.4,35.3,Groundnut,Yes
26.7,45.6,36.4,Groundnut,Yes
25.8,40.2,40.9,Groundnut,No
27.1,35.7,47.8,Groundnut,No
26.7,48,44.2,Groundnut,No
31.4,57.3,39.2,Groundnut,Yes
25,39.9,31.9,Groundnut,Yes
30.5,45.9,40.3,Groundnut,No
27.8,50.6,41.2,Groundnut,No
30.5,38.7,38.7,Groundnut,Yes
31.5,42.6,37.2,Groundnut,Yes
27.7,40.7,40.5,Groundnut,No
26.7,49.9,36.9,Groundnut,Yes
27.7,51.6,46.2,Groundnut,No
27.3,45.8,45.1,Groundnut,No
23.4,40.8,42.2,Groundnut,No
31.4,42.8,40.3,Groundnut,No
28.1,41.8,37.8,Groundnut,Yes
24.6,40.1,39.9,Groundnut,Yes
22.3,44.5,45.5,Groundnut,No
21.7,47.9,42.9,Groundnut,No
29.4,47.5,40.7,Groundnut,No
26,45,43.1,Groundnut,No
26.4,45.3,41.8,Groundnut,No
28.7,44.6,41.3,Groundnut,No
26.2,38.5,43.3,Groundnut,No
28.9,45.8,41.7,Groundnut,No
27.7,42.1,42.9,Groundnut,No
27.3,38.3,40.5,Groundnut,No
23.6,46.9,39.2,Groundnut,Yes
25.5,41.9,38.2,Groundnut,Yes
29,46.1,37.8,Groundnut,Yes
25.8,49.2,34.6,Groundnut,Yes
30.5,40.2,37,Groundnut,Yes
33.4,45.5,36.9,Groundnut,Yes
29.1,35.9,38.3,Groundnut,Yes
31.2,52.7,45.2,Groundnut,No
29.3,38.2,39.5,Groundnut,Yes
26.2,42.4,40.8,Groundnut,No
28,51.7,40.9,Groundnut,No
32.5,43.8,45.3,Groundnut,No
26.2,39,38.1,Groundnut,Yes
24.9,48.6,39.3,Groundnut,Yes
24.7,48.5,39.6,Groundnut,Yes
27,41.8,43.8,Groundnut,No
25,42.4,44.5,Groundnut,No
31.7,42.8,41.6,Groundnut,No
28,44,44.1,Groundnut,No
29.9,35.5,40.6,Groundnut,No
26.8,44.1,39.4,Groundnut,Yes
24.6,53.9,43.9,Groundnut,No
24.2,40.5,41.6,Groundnut,No
25.2,42.1,37.5,Groundnut,Yes
28.4,39.1,43.3,Groundnut,No
28.8,48.1,39.3,Groundnut,Yes
29,51,38.9,Groundnut,Yes
23.8,50.9,43,Groundnut,No
27.5,38.8,39.7,Groundnut,Yes
24.9,47.5,41.3,Groundnut,No
28.5,52.2,42.2,Groundnut,No
28.7,47.5,37.4,Groundnut,Yes
24.6,47.4,41.3,Groundnut,No
29.9,42.6,44.5,Groundnut,No
33.3,46.1,36.8,Groundnut,Yes
29.6,51.2,41.5,Groundnut,No
27.1,46.6,37.2,Groundnut,Yes
26.7,38.8,43.4,Groundnut,No
27,42.7,43.4,Groundnut,No
25.6,51,38.8,Groundnut,Yes
28.1,46.6,47.4,Groundnut,No
24.7,45.6,43.7,Groundnut,No
22.8,42.2,42.4,Groundnut,No
28,50.9,42.2,Groundnut,No
27.6,53.3,43.3,Groundnut,No
26.1,51.3,36.7,Groundnut,Yes
24.3,52.2,40.6,Groundnut,No
28.2,43.2,41.3,Groundnut,No
25,42.5,38.7,Groundnut,Yes
27.2,44.2,41.5,Groundnut,No
31.9,45.2,44.1,Groundnut,No
29.1,52.2,38.6,Groundnut,Yes
24.1,50.8,39.8,Groundnut,Yes
24.3,47.7,37.3,Groundnut,Yes
27.9,37.8,34,Groundnut,Yes
24.1,36.6,42.6,Groundnut,No
22.5,46.2,39.9,Groundnut,Yes
28.8,49.4,40.2,Groundnut,No
28.3,44.6,36.7,Groundnut,Yes
28.6,54.6,39.4,Groundnut,Yes
28.2,39.6,43.7,Groundnut,No
27.3,39,40,Groundnut,No
25.8,41.7,40.1,Groundnut,No
28.8,41.5,40.7,Groundnut,No
31.3,47.6,35.9,Groundnut,Yes
26.2,42.9,42.1,Groundnut,No
24.9,37.3,35.8,Groundnut,Yes
24.7,49.5,36.9,Groundnut,Yes
25.3,36.2,36.5,Groundnut,Yes
28,39.6,39.4,Groundnut,Yes
22.2,36.9,38.8,Groundnut,Yes
28.6,46,40,Groundnut,Yes
29.1,45.9,37,Groundnut,Yes
23,54.6,43.4,Groundnut,No
25.1,49.6,42.8,Groundnut,No
27.7,52.2,39.4,Groundnut,Yes
27.1,46.4,38.4,Groundnut,Yes
28.8,40.1,38.1,Groundnut,Yes
27.1,45.6,39,Groundnut,Yes
30.7,48,35.3,Groundnut,Yes
26.7,48.5,36.8,Groundnut,Yes
25,42.6,42.9,Groundnut,No
24.8,47.4,41,Groundnut,No
29.3,40.3,45.4,Groundnut,No
27.6,39.8,39,Groundnut,Yes
29.1,39.4,38.8,Groundnut,Yes
29,45.1,38.6,Groundnut,Yes
22.5,39.1,38.9,Groundnut,Yes
24.6,42.9,37.8,Groundnut,Yes
24.9,49.5,40.9,Groundnut,No
25.5,39.9,40.1,Groundnut,No
26.4,42.5,38.3,Groundnut,Yes
30,45.4,44.2,Groundnut,No
30.5,46.2,46.3,Groundnut,No
26.8,42.5,43.9,Groundnut,No
26.9,48.9,41.9,Groundnut,No
25.7,48,42.5,Groundnut,No
27.7,50.7,46.2,Groundnut,No
28,44.6,42.5,Groundnut,No
29.5,42.4,38,Groundnut,Yes
29.5,41.6,41.3,Groundnut,No
21.7,46.5,42.1,Groundnut,No
27.1,43.1,36.7,Groundnut,Yes
31,42.2,39.1,Groundnut,Yes
26.4,42.8,43.7,Groundnut,No
30.3,41.6,33.9,Groundnut,Yes
26.7,46,35.8,Groundnut,Yes
27.9,37.9,39.4,Groundnut,Yes
24.7,46.5,41.2,Groundnut,No
24.8,48.4,35.5,Groundnut,Yes
29.3,42.1,39.6,Groundnut,Yes
29.7,54.6,43.8,Groundnut,No
27.6,45.1,40.2,Groundnut,No
24.4,37.2,43.1,Groundnut,No
27.6,43.6,38,Groundnut,Yes
30.6,45.3,37.3,Groundnut,Yes
31.9,47.2,42.8,Groundnut,No
26.7,43.7,41.2,Groundnut,No
23.4,39.9,36,Groundnut,Yes
29.6,39.5,37.3,Groundnut,Yes
26.8,41.7,45.2,Groundnut,No
29.9,42.2,36.9,Groundnut,Yes
28.2,39.3,43.1,Groundnut,No
25.3,41.3,38.4,Groundnut,Yes
27.6,48.3,40,Groundnut,Yes
30.8,53.2,41,Groundnut,No
27.1,48.8,33,Groundnut,Yes
24.9,51.5,35.1,Groundnut,Yes
23.5,49.9,40.3,Groundnut,No
25.6,49.2,37.6,Groundnut,Yes
26.5,43.3,43.3,Groundnut,No
29.5,45.7,34.6,Groundnut,Yes
24.7,42.9,41.9,Groundnut,No
31.4,43.9,35.4,Groundnut,Yes
24.2,45.3,38.8,Groundnut,Yes
33.3,48.6,36.5,Groundnut,Yes
31.8,47.1,46.3,Groundnut,No
27.9,44.2,35.5,Groundnut,Yes
23.4,45.3,39.6,Groundnut,Yes
27.4,47.2,34.2,Groundnut,Yes
26.5,48.3,45.3,Groundnut,No
24.3,37.4,41.3,Groundnut,No
28.2,39.6,40.5,Groundnut,No
25.4,50.5,44.9,Groundnut,No
25.7,44.7,40.5,Groundnut,No
27,42.9,40.7,Groundnut,No
26.1,43.7,40.4,Groundnut,No
32.7,43.7,41.9,Groundnut,No
26.2,47.8,38.4,Groundnut,Yes
28.6,39.5,39.3,Groundnut,Yes
27.9,45.1,42.7,Groundnut,No
28.4,46.2,40.9,Groundnut,No
28.6,47,39.6,Groundnut,Yes
29.7,46.1,35.3,Groundnut,Yes
28.2,47.6,45,Groundnut,No
28.1,42.1,37.8,Groundnut,Yes
27.6,40.3,43.3,Groundnut,No
27.2,57.3,40.6,Groundnut,No
25.2,43.5,35.7,Groundnut,Yes
27.3,44.1,44.2,Groundnut,No
28.1,48.4,40.8,Groundnut,No
28.5,53,44.5,Groundnut,No
28,42.3,39.4,Groundnut,Yes
26.9,40,42.3,Groundnut,No
27.4,38.8,34.1,Groundnut,Yes
26.1,53,38.3,Groundnut,Yes
28.3,39.8,35.8,Groundnut,Yes
26.9,44.9,38.8,Groundnut,Yes
28,40.1,41.6,Groundnut,No
30,37.8,38,Groundnut,Yes
25.7,43.5,42.9,Groundnut,No
29,40.3,37.1,Groundnut,Yes
27.6,41.5,43,Groundnut,No
32.6,55,44.4,Groundnut,No
27,47.1,43.4,Groundnut,No
29.2,49.7,38.9,Groundnut,Yes
27.5,49.1,32.9,Groundnut,Yes
24,44.5,41.9,Groundnut,No
26.2,42.8,39.6,Groundnut,Yes
29.7,46.2,36.7,Groundnut,Yes
26.4,45.8,38.1,Groundnut,Yes
21.9,42.2,44.8,Groundnut,No
27.4,45.6,36.2,Groundnut,Yes
24.8,41.5,41.6,Groundnut,No
27.8,44.1,40.7,Groundnut,No
31.4,43.3,38.8,Groundnut,Yes
29.4,38.7,42.1,Groundnut,No
31.3,33.2,45.4,Groundnut,No
26.1,40.3,39,Groundnut,Yes
27.1,54,39.2,Groundnut,Yes
24.9,43.5,42.1,Groundnut,No
25.8,48.9,43.1,Groundnut,No
25.2,34.4,39.6,Groundnut,Yes
24.2,40,39,Groundnut,Yes
30.9,38.2,32.6,Groundnut,Yes
22.3,44,37.4,Groundnut,Yes
30.9,57.1,36.2,Groundnut,Yes
30.6,47.3,42.3,Groundnut,No
28.7,53.5,39.2,Groundnut,Yes
24.7,43.7,39.1,Groundnut,Yes
23.5,51.8,40,Groundnut,Yes
26.1,55.4,37.1,Groundnut,Yes
29.1,44.5,45.2,Groundnut,No
27.5,42.3,44.3,Groundnut,No
24.9,38.4,45.4,Groundnut,No
30.4,43.5,42.3,Groundnut,No
31.7,45.4,39.9,Groundnut,Yes
26.9,55.2,45.4,Groundnut,No
27.8,38.5,37.7,Groundnut,Yes
23.7,45.3,37.1,Groundnut,Yes
26.5,35.9,38,Groundnut,Yes
28.8,42.9,41.7,Groundnut,No
28.4,46.6,37.5,Groundnut,Yes
26.2,47.6,39.5,Groundnut,Yes
26.8,47.9,34.7,Groundnut,Yes
26.4,47,41.6,Groundnut,No
26.8,47.9,34.9,Groundnut,Yes
28.6,45.2,36.9,Groundnut,Yes
22.6,39.8,44.1,Groundnut,No
27.3,35.7,43.9,Groundnut,No
28.4,42.3,41.2,Groundnut,No
26.1,44.3,40.9,Groundnut,No
26.3,51.3,38.2,Groundnut,Yes
26.4,44.5,37.4,Groundnut,Yes
26.3,44,38.8,Groundnut,Yes
27.5,46.9,35,Groundnut,Yes
27.8,43.6,40.8,Groundnut,No
22.2,49.1,40.2,Groundnut,No
29.1,54.9,36.9,Groundnut,Yes
26.8,56,45.2,Groundnut,No
32.3,45.5,42,Groundnut,No
24.5,46.7,42.3,Groundnut,No
25.3,52.9,38.4,Groundnut,Yes
27,44.3,40,Groundnut,Yes
28.5,48.4,42.1,Groundnut,No
22.6,39.3,40.5,Groundnut,No
25.4,43.4,45.3,Groundnut,No
29,50.8,39.3,Groundnut,Yes
25.1,41.4,38.3,Groundnut,Yes
30.9,44.4,42.1,Groundnut,No
26.4,37.1,35.8,Groundnut,Yes
25.3,55,43.1,Groundnut,No
29,51.3,35.7,Groundnut,Yes
31.5,45.9,42.1,Groundnut,No
28.5,47.5,37.8,Groundnut,Yes
30.7,47,41.6,Groundnut,No
31.7,51.9,43,Groundnut,No
25.2,42.4,40.5,Groundnut,No
29.8,48.7,36,Groundnut,Yes
23.7,50.4,37,Groundnut,Yes
28.6,51.1,37.6,Groundnut,Yes
27.3,33.7,33.7,Groundnut,Yes
30.6,42,43.8,Groundnut,No
30.4,39.9,40.4,Groundnut,No
28.9,45.7,36.2,Groundnut,Yes
28.2,34.9,44.9,Groundnut,No
28.8,34.8,37.7,Groundnut,Yes
27.7,55.9,40.8,Groundnut,No
27.3,48.1,37.2,Groundnut,Yes
31.1,45.6,33.3,Groundnut,Yes
31.4,46.8,35.5,Groundnut,Yes
27.1,45.7,38.5,Groundnut,Yes
28.1,50,43,Groundnut,No
27.7,41.8,41.2,Groundnut,No
23.5,45.9,40.5,Groundnut,No
26.7,46.1,33.3,Groundnut,Yes
31.5,39.8,44.2,Groundnut,No
25.6,51.4,40.7,Groundnut,No
32.8,42.8,39.6,Groundnut,Yes
30.4,50.1,43.8,Groundnut,No
28.5,45.6,44.2,Groundnut,No
28.9,53.2,43.8,Groundnut,No
25.2,39.8,39.2,Groundnut,Yes
26.8,39.6,36.7,Groundnut,Yes
31.1,40.5,43.3,Groundnut,No
26,45.7,35.4,Groundnut,Yes
30.2,52.7,46.5,Groundnut,No
24.1,53,40.1,Groundnut,No
24.5,33.5,36.5,Groundnut,Yes
32.3,46.2,35.9,Groundnut,Yes
27.5,28.9,35.7,Groundnut,Yes
26.2,49,40.5,Groundnut,No
30.9,50.6,40,Groundnut,Yes
30.6,44.8,35.9,Groundnut,Yes
29.8,45.4,38.8,Groundnut,Yes
26.1,45.4,35.4,Groundnut,Yes
26.8,41.1,42,Groundnut,No
28.3,47.2,39.8,Groundnut,Yes
29.2,43.8,38.7,Groundnut,Yes
26.2,49.7,35.7,Groundnut,Yes
27.9,44.4,39,Groundnut,Yes
28.2,40.7,38.6,Groundnut,Yes
30.7,37.3,41.1,Groundnut,No
29.4,35.7,40.6,Groundnut,No
23.7,51.6,42.6,Groundnut,No
27,42.7,38.4,Groundnut,Yes
25.2,46.7,33.8,Groundnut,Yes
28.9,53.9,43.3,Groundnut,No
29.8,42.2,36.9,Groundnut,Yes
27.8,41.9,36.3,Groundnut,Yes
26.8,44.3,39.9,Groundnut,Yes
27.7,45.1,41,Groundnut,No
28,54.4,38.2,Groundnut,Yes
25.9,52.8,38.2,Groundnut,Yes
24.5,48.1,38.7,Groundnut,Yes
22.4,52.2,44.7,Groundnut,No
30.7,44.1,40,Groundnut,Yes
28.7,46.5,36.8,Groundnut,Yes
28.4,43.5,36.8,Groundnut,Yes
30.7,38.5,39.2,Groundnut,Yes
24.4,51,40.8,Groundnut,No
23.2,47.7,41.6,Groundnut,No
28.5,45.1,40.4,Groundnut,No
28.2,45,37.2,Groundnut,Yes
23.2,37.5,38.6,Groundnut,Yes
28.4,40.1,42.4,Groundnut,No
26.5,46.7,36.2,Groundnut,Yes
25.5,42.4,38.4,Groundnut,Yes
26.7,43.9,42,Groundnut,No
21.4,44.5,42.9,Groundnut,No
26,41.6,39.4,Groundnut,Yes
25.7,40.2,38.6,Groundnut,Yes
28.9,36.9,35.6,Groundnut,Yes
27.1,44.3,41.8,Groundnut,No
29.1,48.1,44.4,Groundnut,No
21.1,36.8,48.6,Groundnut,No
25.4,44.9,41.3,Groundnut,No
